Timestamps(ms),AccelX,AccelY,AccelZ
235285,-0.3448,1.3767,10.9367
235427,-0.3017,1.4150,10.9008
235466,-0.3256,1.3695,10.9654
235504,-0.2753,1.3815,10.9607
235542,-0.3160,1.3958,11.0157
235580,-0.2610,1.4030,10.9535
235618,-0.3208,1.3312,10.8960
235762,-0.2873,1.4246,10.9774
235800,-0.2705,1.3455,10.9295
235838,-0.3519,1.3838,10.9702
235876,-0.2993,1.4317,10.7955
235914,-0.2753,1.3120,11.0061
236059,-0.2993,1.4293,10.9104
236098,-0.2873,1.4317,10.8888
236136,-0.2945,1.4150,10.9654
236174,-0.2897,1.3838,10.8912
236213,-0.2945,1.3647,10.9271
236321,-0.3328,1.3910,10.9607
236360,-0.2394,1.3647,10.9798
236398,-0.3112,1.3743,10.9846
236436,-0.3543,1.3767,10.9463
236474,-0.3783,1.3767,10.9774
236512,-0.2610,1.4246,10.8481
236649,-0.3065,1.3719,11.0277
236688,-0.3448,1.3815,10.8769
236726,-0.2897,1.3312,10.8721
236764,-0.3400,1.4772,10.9176
236802,-0.2945,1.4485,10.9008
236840,-0.3352,1.4030,10.9152
236981,-0.3041,1.3503,10.8816
237020,-0.3232,1.3838,10.9942
237058,-0.2705,1.3695,10.8050
237097,-0.2945,1.4174,10.8601
237135,-0.2921,1.4078,10.9152
237280,-0.3184,1.4365,10.8481
237319,-0.3256,1.3886,10.8457
237357,-0.3041,1.3575,10.8840
237395,-0.3065,1.3647,10.9271
237433,-0.2945,1.3862,10.8697
237471,-0.2945,1.3791,10.9726
237614,-0.2729,1.4772,10.8745
237653,-0.3280,1.3408,10.8816
237691,-0.2514,1.3910,10.9535
237729,-0.3591,1.3527,10.9918
237767,-0.3496,1.3815,10.9415
237879,-0.3232,1.3791,10.9415
237918,-0.3017,1.3719,10.9918
237956,-0.3041,1.3623,11.0109
237994,-0.3424,1.3934,10.9415
238033,-0.3112,1.3838,10.9152
238071,-0.2873,1.3862,10.9918
238204,-0.2322,1.4246,11.0253
238243,-0.2849,1.3647,10.9726
238281,-0.3065,1.4054,10.9990
238319,-0.2969,1.4365,10.8673
238357,-0.3472,1.3671,10.9223
238395,-0.2801,1.3336,10.8673
238537,-0.3136,1.3647,10.9080
238576,-0.2586,1.3024,11.0181
238614,-0.2825,1.4269,10.8577
238652,-0.3543,1.3719,10.9487
238690,-0.3472,1.3982,10.8936
238836,-0.2682,1.4174,10.8936
238875,-0.3065,1.3599,10.9798
238913,-0.2538,1.4341,11.0085
238952,-0.3280,1.3886,10.9535
238990,-0.3496,1.3743,10.9032
239103,-0.2777,1.4078,10.8697
239142,-0.2586,1.4126,11.0133
239180,-0.3280,1.4246,10.9630
239218,-0.2897,1.4317,10.9104
239256,-0.2825,1.4317,10.8625
239294,-0.3424,1.3551,10.9223
239440,-0.2873,1.3838,10.9463
239479,-0.2562,1.4174,10.9271
239517,-0.3136,1.4533,10.8912
239555,-0.3017,1.4174,10.8433
239593,-0.2777,1.4222,10.8936
239631,-0.3519,1.4198,10.9822
239760,-0.2801,1.3695,10.9463
239799,-0.2753,1.3096,10.9104
239838,-0.3160,1.3288,10.9535
239876,-0.2849,1.3024,10.9511
239914,-0.3328,1.4413,10.7284
240060,-0.3400,1.2761,10.9607
240099,-0.3232,1.4150,10.9583
240137,-0.3017,1.4006,10.9678
240175,-0.3232,1.4269,10.7548
240213,-0.3304,1.3934,10.9104
240358,-0.3424,1.4078,10.9176
240397,-0.3903,1.3791,10.9511
240435,-0.3041,1.2977,10.9104
240473,-0.3017,1.4796,10.8433
240511,-0.2538,1.4293,10.9798
240616,-0.3376,1.4916,10.9343
240655,-0.3136,1.3575,11.1881
240693,-0.3208,1.4940,10.7739
240732,-0.2466,1.2378,11.1474
240770,-0.3089,1.4533,10.6255
240808,-0.2945,1.3671,11.0588
240846,-0.3232,1.4054,10.9032
240992,-0.2777,1.4269,10.9008
241031,-0.3639,1.4437,10.9271
241069,-0.3232,1.4078,10.8218
241107,-0.3232,1.3767,10.8816
241146,-0.2825,1.4413,11.0205
241288,-0.3543,1.3695,10.9966
241327,-0.3112,1.3791,10.9080
241365,-0.3567,1.3551,10.8984
241403,-0.3543,1.1061,10.6350
241441,-0.2945,1.6185,10.1275
241479,-0.2969,1.2617,11.0612
241626,-0.3400,1.3599,10.8026
241665,-0.2897,1.3647,11.0732
241703,-0.3041,1.3503,10.8888
241741,-0.3639,1.3838,10.9487
241779,-0.3304,1.3671,10.9223
241891,-0.3615,1.4198,10.9439
241930,-0.3496,1.4341,10.9894
241968,-0.3232,1.3120,10.8888
242006,-0.2274,1.4940,11.0373
242044,-0.3280,1.3815,10.9463
242083,-0.2753,1.3599,10.9678
242226,-0.2921,1.3958,10.9630
242265,-0.3304,1.3647,10.8721
242303,-0.3352,1.4509,10.8601
242341,-0.3352,1.3671,10.9774
242379,-0.3112,1.3623,10.9104
242515,-0.3256,1.3623,10.8912
242554,-0.3041,1.3671,10.9247
242593,-0.2873,1.3264,10.9463
242631,-0.3519,1.4222,10.8960
242669,-0.3160,1.3719,10.9583
242707,-0.3280,1.3958,10.9750
242849,-0.2705,1.3910,10.9583
242888,-0.3184,1.3671,10.8936
242926,-0.2322,1.4222,10.9750
242964,-0.3328,1.3120,10.9367
243003,-0.3424,1.4102,10.8984
243146,-0.3280,1.4030,10.9152
243185,-0.3998,1.4413,10.8984
243223,-0.3112,1.4605,10.9415
243261,-0.2729,1.3719,10.9439
243299,-0.3543,1.3958,10.9176
243337,-0.3543,1.4174,10.9774
243446,-0.3232,1.4222,11.0325
243485,-0.3280,1.3695,10.9056
243523,-0.2131,1.3264,10.8577
243561,-0.2825,1.3503,10.9678
243599,-0.3184,1.4006,11.0397
243637,-0.2849,1.3934,10.9870
243777,-0.3304,1.3934,10.9559
243816,-0.2801,1.3791,10.8721
243854,-0.3496,1.3791,10.9128
243893,-0.3089,1.4222,10.8864
243931,-0.2298,1.3838,10.8769
244073,-0.2634,1.4246,10.9295
244112,-0.3376,1.4054,10.8912
244150,-0.3160,1.3838,10.9176
244188,-0.3041,1.3360,11.0205
244226,-0.3160,1.3767,10.9271
244369,-0.3208,1.4485,10.9152
244408,-0.2921,1.3431,10.9343
244446,-0.3112,1.4341,10.8769
244484,-0.2705,1.3743,10.9032
244522,-0.3184,1.3743,11.0109
244616,-0.2921,1.3360,10.9104
244655,-0.3184,1.4150,10.9535
244693,-0.3304,1.3551,10.9104
244731,-0.3280,1.3719,10.9511
244770,-0.3041,1.3982,10.9726
244808,-0.3065,1.3767,10.9583
244846,-0.3065,1.3120,10.9415
244989,-0.3424,1.3479,10.9128
245028,-0.3041,1.3982,10.8936
245066,-0.3232,1.3671,11.0085
245104,-0.2729,1.3599,10.9176
245142,-0.2514,1.4341,10.9128
245284,-0.3089,1.3815,10.9223
245323,-0.2753,1.3862,10.9607
245361,-0.3041,1.3360,10.9439
245399,-0.3208,1.3408,10.8314
245437,-0.2945,1.3958,10.9104
245475,-0.3160,1.4198,10.9726
245619,-0.2562,1.3695,10.9678
245658,-0.3519,1.3527,10.9295
245697,-0.2729,1.2641,10.9774
245735,-0.2466,1.3695,10.9152
245773,-0.3017,1.4293,10.8840
245913,-0.2562,1.3599,11.0756
245952,-0.3304,1.4485,10.8936
245990,-0.3400,1.4054,10.9511
246028,-0.3136,1.3838,10.8984
246066,-0.2801,1.3288,11.0421
246203,-0.3424,1.4030,10.9367
246242,-0.3041,1.3647,10.9367
246280,-0.2634,1.3767,10.8960
246318,-0.3591,1.3503,10.8457
246356,-0.3352,1.4317,10.9367
246394,-0.2873,1.4030,10.9846
246530,-0.2993,1.4150,10.9511
246569,-0.0958,1.5036,10.6207
246608,-0.2921,1.1851,11.3964
246646,-0.3496,1.5036,10.5560
246684,-0.3663,1.5802,10.3573
246722,-0.3448,1.2426,11.0325
246865,-0.3256,1.3838,10.9966
246904,-0.2729,1.4102,10.8338
246942,-0.3041,1.3862,10.9008
246980,-0.2969,1.4365,10.9750
247018,-0.3256,1.4293,10.9607
247159,-0.3017,1.3862,10.8433
247198,-0.3184,1.3072,10.9271
247236,-0.3496,1.3886,10.9630
247274,-0.2993,1.3599,10.9367
247312,-0.3376,1.3934,10.9080
247350,-0.3232,1.4748,10.8816
247487,-0.3136,1.4437,10.9247
247526,-0.2586,1.4198,10.9104
247565,-0.2705,1.3958,10.9223
247603,-0.2562,1.3575,10.9583
247641,-0.2873,1.3767,11.0277
247679,-0.3352,1.4222,10.9415
247848,-0.2993,1.3384,10.9295
247887,-0.3519,1.4269,10.9128
